text,label
싶엉,싶어 
땡기나,당기나 
넌은,너는
잤당,잤다 
기여워,귀여워 
걸렷다,걸렸다 
수고햇다,수고했다 
안햇음,안했음 
되겟다,되겠다 
예엥,예에 
말해줄게용,말해줄게요 
일어낫네,일어났네 
썼엉,썼어 
갓다가,갔다가 
어떻개,어떻게 
왓는데,왔는데 
구럼구럼,그럼그럼 
쩌나,전화 
글럿어,글렀어 
안먹엇어,안먹었어
닮았엉,닮았어 
죽을맛,죽을 맛 
고마워용,고마워요 
구해따,구했다 
드루와,들어와 
같에,같애
끝나냐구,끝나냐고 
고마워어,고마워 
호욤,호요 
어뜨케,어떡해 
기찮,귀찬 
귀여오,귀여워 
왔닼,왔다 
쌓였당,쌓였다 
미쳣다,미쳤다 
드릴게여,드릴게요 
감사함니당,감사합니다 
받아죠,받아줘 
오디루,어디로 
없어용,없어요 
내려유,내려요 
귀엽자나,귀엽잖아 
안잔당,안잔다 
부롭,부럽
떼구,떼고 
맛잇다고,맛있다고 
싶넹,싶네 
받았졍,받아져 
없냥,없냐 
모르겠엉,모르겠어 
그랗게,그렇게 
좋더,좋다 
즐건,즐거운 
같움,같음 
안했오,안했어 
왔넹,왔네 
갈려구,가려고 
아팠오,아팠어 
잘했당,잘했다 
시까지얌,시까지야 
옴총,엄청
잘했오,잘했어 
끄읏,끝
된다구,된다고 
햇자나,했잖아 
오겟다,오겠다 
줄겡,줄게 
들어가구,들어가고 
긔엽,귀엽 
눙물,눈물 
겨수님이,교수님이 
귀욥다,귀엽다 
왓대,왔대 
먹어야징,먹어야지 
입엇어,입었어 
왓당,왔다 
온다구,온다고 
개웃기넼,개웃기네 
헤해,헤헤 
있다는디,있다는데 
보먄,보면 
안되는디,안되는데 
옶어,없어 
자쟈,자자 
담학기에,다음학기에 
너모,너무 
일이얔,일이야 
좋댜,좋다 
모르겠당,모르겠다 
같운,같은 
잇어,있어 
살라구,살라고 
맛잇,맛있 
인났어,일어났어 
갈깡,갈까 
먹엇어,먹었어 
밥먹구,밥먹고 
했눈뎅,했는데 
구램,그램 
남았당,남았다 
어댜,어디 
없엉,없어 
만났어여,만났어요 
입엇네,입었네 
잇엇어요,있었어요 
감사하다구,감사하다고 
사줭,사줘 
해보께,해볼게 
있움,있음 
말했자나,말했잖아 
재밌었엉,재밌었어 
먹었구,먹었고 
부럽당,부럽다 
않구,않고 
왓엉,왔어 
늦는다구,늦는다고 
먹었자나,먹었잖아 
몰랐,몰랐어 
당욘히,당연히 
했오,했어 
알겠오,알겠어
했짜나,했잖아 
알아쏘,알았어
하곸,하고 
도착해써,도착했어 
나왔는디,나왔는데 
끝내주,끝내줘
이랬움,이랬음 
귀야우,귀여워
했눈데,했는데 
죽겠서,죽겠어 
보낼게유,보낼게요 
않아써,않았어 
느낌이얌,느낌이야 
있닝,있니
맞따,맞다 
될고야,될거야 
정해써,정했어 
간닼,간다 
햇는,했는 
들어바,들어봐 
어땠엉,어땠어 
먹어용,먹어요 
이뿐데,이쁜데 
너어어어,너
햇는지,했는지 
여기루,여기로 
너네두,너네도 
귀엽따,귀엽다 
잼써여,재밌어요
아프당,아프다 
지짜,진짜 
주세용,주세요 
대박이징,대박이지 
야쓰,예스 
재밋다,재밌다
질려써,질렸어
않을까여,않을까요 
채웠는뎅,채웠는데 
갔다왕,갔다와 
보내주세영,보내주세요 
싶어여,싶어요 
주더랑,주더라 
맛있겟다,맛있겠다 
갔닼,갔다 
구해써,구했어 
안되는뎅,안되는데 
기엽따,귀엽다 
말았오,말았어 
깔았다구,깔았다고 
땡쿠,땡큐 
가아아,가
나뉴,나는
갬성,감성 
무섭당,무섭다 
괜춘해,괜찮아
와두,와도 
어디얌,어디야 
그래여,그래요 
떼용,세용
들엇어,들었어 
만나장,만나자
수고해써,수고했어 
햇나,했나 
퇴근하구,퇴근하고 
먹으라구,먹으라고 
저걸루,저걸로
뭐먹지이,뭐먹지 
초대해줭,초대해줘 
안머거,안먹어 
먹짜,먹자 
보내따,보냈다
간댜,간다 
개많,개많아
하기루,하기로 
멋있,멋있어
있졍,있어 
대박이넹,대박이네 
쓰랑,씨랑 
봣는데,봤는데 
잡았당,잡았다 
했자나,했잖아 
잘했으,잘했어 
있던디,있던데
댑악,대박 
시퍼,싶어 
조쿠만,좋구만
니두,니도 
하넹,하네 
올랭,올래
쵝오지,최고지 
찾앗어,찾았어 
나왓어,나왔어 
보자구,보자고 
먹을라구,먹으려고 
언니두,언니도 
다행이당,다행이다 
햇다가,했다가 
먹었는뎅,먹었는데 
모르겟네,모르겠네 
하겟지,하겠지 
축하드려용,축하드려요 
요기얌,여기야 
되쟈,되자 
넣을겨,넣을거 
어뎌,어디여
하나두,하나도 
받는당,받는다 
시롸,실화
가려구,가려고 
뭍히고,묻히고 
실타,싫다 
귀욥지,귀엽지 
같아소,같아서
맞나용,맞나요 
해야짛,해야지 
찾아바,찾아봐
나오던디,나오던데 
축하한다구,축하한다고 
개빡취네,개빡치네
마잨,맞아 
이뿌지,이쁘지 
버렷어,버렸어 
맞앙,맞아 
머해,뭐해 
찾앗다,찾았다 
재밋지,재밌지 
생겼당,생겼다 
오꺼야,올거야 
나구,나고 
되나유,되나요 
가써,갔어 
들어여,들어요 
이러케,이렇게 
고민이얌,고민이야 
귀욥,귀엽
안자구,안자고 
생각중인디,생각중인데 
못머거,못먹어
뭐징,뭐지 
않았으까,않았을까 
했는뎅,했는데 
해쥬,해줘 
거라구,거라고 
않다구,않다고 
이라구,이라고 
조심하구,조심하고 
찍어써,찍었어 
해짜나,했잖아 
아냨,아냐 
수욜에,수요일에 
긔엽지,귀엽지 
중이얌,중이야 
털렷네,털렸네 
보이는디,보이는데 
놀아죠,놀아줘 
가자구,가자고 
개꿀인디,개꿀인데
졸려여,졸려요 
맛잇지,맛있지 
재밌당,재밌다 
멋찐,멋진 
간다잉,간다 
끝나간당,끝나간다 
다행이댜,다행히댜 
만나써,만났어
같앗어,같았어 
알려주세용,알려주세요 
탓는데,탔는데 
찾아봣는데,찾아봤는데 
할까용,할까요 
추카,축하 
되겠징,되겠지 
신난댜,신난다 
빼구,빼고 
잇음,있음 
알앙,알아 
쪼앙,좋아
올마,얼마 
감사함니다,감사합니다 
좋겟,좋겠어
해주세여,해주세요 
먹을라궁,먹을라고
출근이얌,출근이야 
어려오,어려워
못했당,못했다 
이썽,있어 
고민즁,고민중 
아니에유,아니에요
들어왓어,들어왔어 
뭐얔,뭐야 
없죵,없죠 
안타구,안타고 
죽겄다,죽겠다 
수이써,수있어
보냈어용,보냈어요 
보믄,보면 
알앗음,알았음 
거으,거의 
나는뎅,나는데 
먹냐구,먹냐고 
엿으면,였으면 
글쿤,그렇군 
집인가용,집인가요 
안먹구,안먹고 
쉰당,쉰다
우리두,우리도 
안먹었옹,안먹었어
해봐써,해봤어 
그치이,그치
있나바,있나봐
좋당,좋다 
아무것두,아무것도 
알았엉,알았어 
왓지,왔지 
된당,된다 
할랭,할래
되것지,되겠지 
될꺼야,될거야 
구롬,그럼 
넌에,너네
고맙당,고맙다 
있을라구,있으려고 
찍구,찍고 
삿냐,샀냐
그래섴,그래서 
가눈뎅,가는데 
가께,갈게 
잠들구,잠들고 
모르겠,모르겠어
마쟈,맞아
괜찮아용,괜찮아요 
같은데용,같은데요
알앗네,알았네 
모하구,뭐하고
대박이당,대박이다 
나왓다고,나왔다고 
오려구,오려고 
해가지구,해가지고
고랭,그래
되냐구,되냐고 
뭐하는디,뭐하는데 
맛잇어,맛있어 
할꺼,할거 
햇음,했음 
구랭,그래 
늦을꺼,늦을거 
있으까,있을까 
만들엇대,만들었대 
언넝,얼른 
징짜,진짜 
보내줘써,보내줬어 
하꺼야,할거야
먹을라는데,먹으려는데
겟어,겠어 
오차피,어차피
갠춘한디,괜찮은데
잘햇네,잘했네 
남앗네,남았네 
시러요,싫어요 
안되구,안되고 
같아유,같아요 
않았오,않았어 
햇어요,했어요 
배워써,배웠어 
젛아하는,좋아하는 
반납하구,반납하고 
안와써,안왔어 
그치요,그렇지요 
먹겡,먹게 
썼다구,썼다고 
시켯어,시켰어 
보쟈,보자 
나둥,나두
보여주께,보여줄게 
많겟네,많겠네 
갈껄,갈걸 
겟군,겠군 
괜찮구,괜찮고 
칭구네,친구네 
이상햌,이상해 
거쥬,거죠 
싱기,신기
담번에,다음번에 
많던디,많던데 
기찮아,귀찮아 
쪼오금,조금 
고오급,고급 
맛잇는데,맛있는데 
봣지,봤지 
아니이이,아니 
샀엉,샀어 
고마웡,고마워 
마셔써,마셨어 
않앙,않아 
없댜,없다 
가기시로,가기싫어
감사링,감사
안남아써,안남았어 
내렸엉,내렸어 
애매쓰,애매
했구,했고 
그그그그,그
짖짜,진짜
애두라,얘들아
연락줭,연락줘
되는겨,되는거
쉬구,쉬고
미쳣어,미쳤어 
사다조,사다줘
누군디,누군데
일어나써,일어났어
거죵,거죠 
왓오,왔어 
와여,와요 
갔엉,갔어 
생겨써,생겼어 
미쳤,미쳤어 
각인디,각인데
안햇는데,안했는데 
그러던디,그러던데 
맛잇게,맛있게 
하겟다,하겠다 
거징,거지 
저랰,저래 
개욱기네,개웃기네
감사함다,감사합니다 
안해여,안해요 
좋은뎅,좋은데 
잡았다구,잡았다고 
햐서,해서 
미안해유,미안해요 
생각하구,생각하고 
없움,없음 
오진다구,오진다고
말해주,말해줘
다녀오쟈,다녀오자 
회기역이얌,회기역이야 
있겠징,있겠지 
나왔오,나왔어 
맛있찌,맛있지 
봣냐,봤냐 
먹엇는데,먹었는데 
그랰,그래 
생각햇는데,생각했는데 
때려침,때려치움 
쉬엉,쉬어 
안들어갓어,안들어갔어
맛잇더라,맛있더라 
여써,였어
조아요,좋아요 
줫는데,줬는데 
핑쿠,핑크 
남았지롱,남았지요 
볼게용,볼게요 
자려구,자려고 
고마오오,고마워
행복해유,행복해요 
같앙,같아 
겟네,겠네 
린정,인정 
되눈데,되는데 
잘했옹,잘헀어
먹었지롱,먹었지요 
조아융,좋아요
글서,그래서 
있우,있어 
해써,했어 
마자요,맞아요 
하고든,하거든
왓다구,왔다고 
바꼈나,바뀌었나 
앞이얌,앞이야 
많다구,많다고 
왓나,왔나 
거얌,거야 
오반데,오바인데
안왕,안와
맛있겠당,맛있겠다 
맞췃는데,맞췄는데 
끝나구,끝나고 
개욱곀,개웃겨
말해주께,말해줄게
가려구용,가려고요 
만나두,만나도 
있뉘,있니 
떨린당,떨린다
멋졍,멋져 
나왔엉,나왔어 
야압,얍
깻어,깼어 
있징,있지 
일이얌,일이야 
나때매,나때문에 
뉴구랑,누구랑 
싶자나,싶잖아 
보여줄겡,보여줄게 
오빸,오빠 
있다규,있다고 
맛잇겟다,맛있겠다 
싶으,싶은 
겨수님,교수님 
잘자구,잘자고 
뭔뎅,뭔데 
합니당,합니다 
맞넼,맞네 
남아따,남았다 
왔옹,왔어 
나와랑,나와라 
뭔뎈,뭔데 
건뎅,건데 
남앗지,남았지 
게따,겠다 
헤헨,헤헤 
만낭,만나
버렷,버려 
네엥,네
사야징,사야지 
봤다구,봤다고 
안낰,안나 
흐으으음,흠
먹어랑,먹어라 
있넹,있네 
아니징,아니지 
구런듯,그런듯 
말해보께,말해볼게 
말해바,말해봐  
망했,망했어
안듬,안듦 
몰랏어,몰랐어 
그래용,그래요
전자렌지,전자레인지 
여따,였다
자가지구,자가지고
넘조하,너무좋아
가쟝,가자
오늘두,오늘도 
왔는뎅,왔는데 
잇자나,있잖아
써야징,써야지
생각햇어,생각했어 
머거써,먹었어
칭구들,친구들 
있나욥,있나요 
같은뎅,같은데 
행복하당,행복하다
뭐짘,뭐지 
있슈,있어
끝내구,끝내고 
일어낫다,일어났다 
있져,있어 
틀렷어,틀렸어 
입니당,입니다 
만들엇어,만들었어 
했져,했어 
빡쵸,빡쳐
탔다구,탔다고 
너듀,너도 
물어볼게유,물어볼게요 
생겻다,생겼다 
고맙습니당,고맙습니다 
드가게,들어가게 
엿는데,였는데 
내린당,내린다
안갈래,안갈래 
싳어서,싶어서 
먹을겅,먹을거 
엿어,였어
시켰는디,시켰는데 
그따구로,그따위로 
있공,있고 
그때두,그때도 
깔끔하구,깔끔하고 
가볼랭,가볼래 
옼희,오키
있닼,있다 
생각났따,생각났다 
못했슈,못했어 
조아유,좋아요
부탁드려여,부탁드려요 
잼써,재밌어
깉은데,같은데 
끝낭,끝나 
뜻이얌,뜻이야 
뭐얌,뭐야 
모냐구,모냐고 
가겠,가겠어
보내구,보내고 
충분혀,충분해
나듀,나도
엄슴,없음
하눈데,하는데 
봐야겠당,봐야겠다
씻었당,씻었다 
다니쟈,다니자 
봣네,봤네 
기분조아,기분좋아
고생이당,고생이다 
모르겠오,모르겠어 
맞징,맞지 
끝나써,끝났어
못하겟음,못하겠음 
해봥,해봐
다니구,다니고 
해섴,했어 
했당,했다 
탔당,탔다 
봐여지,봐야지
왔당,왔다 
날라간,날아간 
가지용,가지요 
들었오,들었어 
호옥시,혹시
생걋네,생겼네 
먹습니당,먹습니다 
왔어여,왔어요 
고민이댜,고민이다 
생겻음,생겼음 
멋찌다,멋지다 
안어율릴,안어울릴 
잇엇는데,있었는데 
수고햇,수고햇어 
예약하구,예약하고  
엄써,없어
리얼루,리얼로 
이뿌다,이쁘다 
욜심히,열심히 
하믄,하면 
할게용,할게요 
있거등,있거든 
맛잇다,맛있다 
왔오,왔어 
귀여우,귀여워
오냥,오냐
개웃갸,개웃겨
왓다고,왔다고 
하겠,하겠어
가보쟈,가보자 
보이넹,보이네 
마셧는데,마셨는데 
말하는겨,말하는거 
그러치,그렇지 
갓는데,갔는데 
글른듯,그른듯 
개빡쵸,개빡쳐
야쑤,예스
보구팡,보고싶어 
맛있엉,맛있어 
알려달라구,알려달라고 
별루,별로 
몰랐넹,몰랐네 
예쁘당,예쁘다 
그러넹,그러네 
안할고,안할거
안된다구,안된다고 
귀찬타,귀찮다 
삿는데,샀는데 
옶지,없지 
그랭그랭,그래
맛있었오,맛있었어 
하기러,하기로 
좋을긋,좋을듯
이뿌당,이쁘다 
어디써,어딨어
포기하구,포기하고 
모르겟는데,모르겠는데 
모행,뭐해
아쉽넹,아쉽네 
간겨,간거
잘했넹,잘했네 
안듣구,안듣고 
도착해쏘,도착했어
오늫,오늘 
잡았오,잡았어 
갠차나여,괜찮아요
냇어,냈어 
아니곸,아니고 
이거슨,이것은 
일어나따,일어났다
그러겡,그러게 
안주구,안주고 
말해죠,말해줘 
삿다,샀다 
바부야,바보야
너어어,너 
입어죠,입어줘 
못먹엇어,못먹었어 
배곺아,배고파
죽게따,죽겠다 
열시미,열심히 
시험인디,시험인데 
가까웡,가까워 
없오서,없어서 
많댱,많다 
있었오,있었어 
안와두,안와도 
이욤,이요
어짜피,어차피 
인나써,일어났어
없찌,없지 
찍쟈,찍자 
있었는디,있었는데 
데이투,데이트
보내조,보내줘 
싶댱,싶다 
보고시프다,보고싶다 
있당,있다 
가깝구,가깝고 
이쁜뎅,이쁜데 
같댜,같다 
들엇다,들었다 
거기두,거기도 
괜찮나여,괜찮나요 
즁야,중이야
맞나유,맞나요 
했넹,했네 
가겠슈,가겠어요 
나왓대,나왔대 
미쳐써,미쳤어 
싫엉,싫어 
정하쟈,정하자
거얔,거야 
구냥,그냥
멋지당,멋지다 
개꿀이당,개꿀이다
괜찮앙,괜찮아 
임다,입니다 
많구,많고 
아핳,아하 
댑악적,대박적 
올게유,올게요 
그머야,그뭐야 
좋아써,좋았어 
기여운,귀여운 
했엉,했어 
뭐냐구,뭐냐고 
땨문에,때문에 
금욜날,금요일날
드가면,들어가면 
있겠쥬,있겠죠 
했어여,했어요 
하잖어,하잖아 
없자녀,없잖아 
말하구,말하고 
망햇어,망했어 
재밋어,재밌어 
싳은데,싶은데 
모르겟어,모르겠어 
들어써,들었어 
토욜은,토요일은 
시작햇어,시작했어 
거라두,거라도 
마쟈요,맞아요 
받아따,받았다 
됏지,됐지 
잇다는,있다는 
월욜날,월요일날
젛은,좋은 
미안한뎅,미안한데 
눙물나네,눈물나네 
어디징,어디지 
안되넹,안되네 
가깝자나,가깝잖아 
있냠,있냐 
오는뎅,오는데 
하려거,하려고 
버렷지,버렸지 
당첨되서,당첨돼서 
갑니당,갑니다 
맞찌,맞지 
잇으,있어 
말하려구,말하려고 
어캄,어떡함 
고마워여,고마워요 
왔엉,왔어 
엿나,였나
하자구,하자고 
가튼,같은 
찍어두,찍어도 
같당,같다 
흐렁,흐엉 
좋아졌오,좋아졌어 
아늬,아니
친규,친구 
힘내쟈,힘내자
완죤,완전 
전화해두,전화해도 
가자아,가자
먹는다구,먹는다고 
할모니,할머니 
되찾았따,되찾았다 
증말로,정말로 
됐엉,됐어 
알았슈,알았어 
수원역이얌,수원역이야 
없는뎅,없는데 
싶댜,싶다 
없다구,없다고 
최고얌,최고야 
모르겟음,모르겠음 
가랏,가라 
싶네유,싶네요 
찾구,찾고 
잘해써,잘했어 
거늬,거니
없자나,없잖아 
먹었으,먹었어 
넣어써,넣었어 
보냇지,보냈지
아닙니당,아닙니다 
수잇어,수있어 
같다구,같다고 
살짝식,살짝씩
쪽이얌,쪽이야 
가야겠넹,가야겠네 
출발해용,출발해요 
신난당,신난다 
첨봄,처음봄
헉쓰,헉
오는디,오는데 
졸령,졸려 
왔따,왔다 
맛있겠댜,맛있겠다 
올거얌,올거야  
좋았오,좋았어 
안됑,안돼 
싶었는디,싶었는데 
알둣,알듯 
있는데여,있는데요 
괜찮았오,괜찮았어 
감사해용,감사해요 
이뿌게,이쁘게 
없거,없고 
모징,뭐지
옶니,없니 
조럽식,졸업식 
이쁘당,이쁘다 
봣자,봤자 
낫겟지,낫겠지 
하께,할게 
입니댜,입니다 
갬동,감동 
좋아용,좋아요 
하능거,하는거
갈게잉,갈게 
않읍니다,않습니다 
좋넹,좋네 
몰라두,몰라도 
곰곰히,곰곰이 
안가구,안가고 
기엽다,귀엽다 
있자나,있잖아 
해야게,하야겠어
없나용,없나요 
대단행,대단해
보내줭,보내줘
오디갈까,어디갈까
와랑,와라 
틈틈히,틈틈이
미쳤징,미쳤지 
뭐더랑,뭐더라 
들어왓는데,들어왔는데 
어때용,어때요
왔겠당,왔겠다 
꾸져서,꾸려서 
혹쉬,혹시 
잡으까,잡을까 
모른다구,모른다고 
걸령,걸려 
아니자나,아니잖아 
오댜,어디야
이써여,있어요
먹었당,먹었다 
짤린,잘린 
감쟈해요,감사해요
했어용,했어요 
진짴,진짜 
보구싶다,보고싶다 
봤오,봤어 
축하해용,축하해요 
탓오,탔어 
받으시구,받으시고 
아닌뎁,아닌데 
기욥,귀엽
쵸큼만,조금만
걸껄,거일걸 
당연하징,당연하지 
받았다구,받았다고 
그런가봥,그런가봐
바쁘당,바쁘다 
있찌,있지 
우째,어째 
안낭,안나 
산책하구,산책하고 
같았오,같았어 
자라구,자라고 
오눌,오늘 
만원이던디,만원이던데 
배곺뿌다,배고프다 
되징,되지 
뿌서질,부서질 
먹엇다,먹었다 
온댱,온다
열어분,여러분 
거지롱,거지요 
보세여,보세요 
여기두,여기도 
갠춘,괜찮
긍데,근데 
소듕,소중
진짜루,진짜로 
해여지,해야지
봣는대,봤는데 
거마워,고마워 
글구,그리고 
볼랭,볼래
되자나,되잖아 
잇다고,있다고 
적은거,적은거 
가찌,같지
글케,그렇게 
다르구낭,다르구나 
들엇을,들었을 
미띤,미친 
잇엇지,있었지
개웃걐,개웃겨
화장하구,화장하고 
안갔엉,안갔어 
있옹,있어
볼겡,볼게 
기붐,기분 
머함,뭐함 
물어보쟈,물어보자 
이뿜,이쁨 
좋하,좋아 
엥간히,엔간히 
갈랭,갈래 
잔댜,잔다 
과제중야,과제중이야
같기두,같기도 
당욘하지,당연하지 
먹엇네,먹었네 
있댕,있대 
보내바,보내봐
끝나따,끝났다
곰아어,고마워
주세여,주세요 
못가구,못가고 
깻는데,깼는데 
괜찮닝,괜찮니 
미앙해,미안해 
딴데는,다른데는 
고맙다잉,고맙다 
줠라,졸라 
있엇는데,있었는데 
돼져,되죠 
자야징,자야지 
물어봤는뎅,물어봤는데 
안되자나,안되잖아 
빨링,빨리 
재밌겠당,재밌겠다 
이였엉,이었어 
괜차나,괜찮아 
햇어,했어 
먹어써,먹었어 
뎨동,죄송
할려,하려
많앙,많아 
늦엇어,늦었어 
않앗다,않았다 
빠르넹,빠르네 
없씀,없음 
들어왓다,들어왔다 
받앗다,받았다 
어쨋든,어쨌든 
저겤,저게 
다아아,다
잘해따,잘했다 
받아가지구,받아가지고 
바쁘구,바쁘고 
좋겠오,좋겠소 
뺄려고,빼려고 
했는뎈,했는데 
무서웡,무서워 
얘드라,얘들아 
하세유,하세요 
해봤오,해봤어 
좋겠너,좋겠어 
아닠,아니
좋구,좋고 
랬자나,랬잖아 
마시써,마싰어 
나능,나는 
말쥐,말지 
하쟈,하자 
재밋음,재밌음 
햇더라,했더라 
잘됐당,잘됐다 
싫은뎅,싫은데 
안댕,안돼
먹쟈,먹자 
찾았오,찾았어 
보여죠,보여줘
안봤오,안봤어
봤자나,봤잖아 
하는고야,하는거야 
받아용,받아요 
뭐하구,뭐하고 
미쳤엉,미쳤어 
더라구,더라고 
아푸지,아프지 
기여오,귀여워
누웟어,누웠어 
개웃굨,개웃겨
안아팡,안아파
있쥬,있죠 
좋치,좋지 
먹넹,먹네 
올려주세여,올려주세요 
업써,없어 
나가야징,나가야지 
되겟네,되겠네 
글쿠낭,그렇구나
없겠찌,없겠지 
있으께,있을게 
먹기루,먹기로 
아빠두,아빠도 
끼구,끼고 
아닌뎅,아닌데 
오옝,오예
너뮤,너무 
그렇넹,그러네 
거써,겄어
괜찮다구,괜찮다고 
소오오,소
하냐구,하냐고 
나오넹,나오네 
미안타,미안하다 
좋쥐,좋지 
봣고,봤고 
아닝,아니
추버,추워
잇으면,있으면 
찾아보께,찾아볼게
미춌다,미쳤다 
무서어,무서워 
할게융,할게요 
조지구,조지고 
다행스,다행
졋어,졌어 
뿔렉스,플렉스
봣어요,봤어요 
거자노,거잖아
만낫는데,만났는데 
안자두,안자도 
일껄,일걸
모르겠닼,모르겠다 
싶따,싶다 
없엌,없어 
도착이얌,도착이야 
어떤뎅,어떤데 
화욜에,화요일에 
그거슨,그것은 
몰라써,몰랐어 
했움,했음 
보고싶당,보고싶다 
남았댱,남았다 
같은데에,같은데 
이써,있어 
모르겟어서,모르겠어서 
싫댜,싫다 
쉐어,셰어 
칭찬해죠,칭찬해줘 
지내구,지내고 
싱기하다,신기하다 
들엇는데,들었는데 
있낰,있나 
고때,그때 
나왓지,나왔지 
봐쏘,봤어
이댜,이다 
그렷는데,그렸는데 
지이이,지
집와써,집왔어 
먹규,먹고 
일어났당,일어났다 
취햇어,취했어 
도착햇,도착했어
햇거든,했거든 
갓네,갔네 
죽겟다,죽겠다 
신도림이얌,신도림이야 
말라구,말라고 
자써,잤어
알려조,알려줘 
햇네,했네 
시퍼요,싶어요 
개웃경,개웃겨 
나돜,나도 
고마어,고마워 
써용,써요 
되나욤,되나요 
즐거워따,즐거웠다 
말이얌,말이야 
있을께,있을게 
처넌,천원 
개꿀이넹,개꿀이네 
못봣오,못봤어
미치겟네,미치겠네 
배고프당,배고프다 
하는디,하는데 
감사합니당,감사합니다 
싶당,싶다 
안뇽,안녕 
못하구,못하고 
맛잇는,맛있는 
안햇다,안했다 
조앙,좋아 
바쁘넹,바쁘네 
왓네,왔네 
보내세용,보내세요 
그래유,그래요
할게유,할게요 
와유,와요
좋대유,좋대요 
고마워유,고마워요 
있어유,있어요 
싶어유,싶어요 
먹어유,먹어요 
근디,그런데 
언젠디,언젠데 
갔는디,갔는데 
뭔디,뭔데 
왔는디,왔는데 
없는디,없는데 
오디,어디 
같은디,같은데 
했는디,했는데 
오는겨,오는거 
있는디,있는데 
있는겨,있는거 
가는겨,가는거 
보는겨,보는거 
한겨,한거
하는겨,하는거
하드라,하더라 
있드라,있더라 
알려주,알려줘
쟉이,자기
혹우,호구